ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type
4388,https://www.newindianexpress.com/videos/videos-nation/2020/jul/17/police-brutality-dalit-couple-in-mp-hit-with-lathis-for-alleged-land-encroachment-108690.html,Police brutality: Dalit couple in MPÂ hit with lathis for alleged land encroachment,,IND,dalit,0,,,
4389,https://threadreaderapp.com/thread/1283032993062424577.html,"Thread by &swati_gs: Today, while talking to a Pakistani friend, I learnt that in Pakistan, Muslim converts from â€˜dalitâ€™ castes or â€˜untouchablesâ€™ are derogatorilâ€¦",,IND,dalit,0,,,
4391,https://sabrangindia.in/article/dalit-couple-attempt-suicide-after-forceful-eviction-police-brutality,"Dalit couple attempt suicide after forceful eviction, police brutality | SabrangIndia",,IND,dalit,1,3,,
4393,https://english.khabarhub.com/2020/14/112094/,Man Bahadur Bishwokarma becomes first govt secy from Dalit community - Khabarhub,,none,dalit,0,,,
4428,https://www.gonewsindia.com/latest-news/news-and-politics/andhra-pradesh-uproar-as-dalit-youth-tonsured-in-police-custody-two-suspended-16616,"Andhra Pradesh: Uproar As Dalit Youth Tonsured In Police Custody, Two Suspended",,IND,dalit,0,,,
4435,http://hyderabadbooktrust.blogspot.com/2020/07/blog-post_11.html,"Our Struggle for Emancipation: The Dalit Movement in Hyderabad State, 1906-1953",,IND,dalit,0,,,
4455,https://www.aljazeera.com/news/2020/7/17/outrage-in-india-after-dalit-couple-thrashed-crops-bulldozed,"Outrage in India after Dalit couple thrashed, crops bulldozed",,IND,dalit,1,3,,
4464,https://timesofindia.indiatimes.com/city/bhopal/dalit-suicide-bid-6-cops-taken-off-duty-after-scindia-seeks-action/articleshow/77007967.cms,Dalit suicide bid in MP: 6 cops taken off duty after Jyotiraditya Scindia seeks action,,IND,dalit,1,3,,
4480,https://www.moneycontrol.com/news/india/dalit-man-stripped-beaten-up-in-karnataka-for-touching-upper-caste-mans-bike-5571751.html,"Dalit man stripped, beaten up in Karnataka for touching upper-caste personâ€™s bike",,IND,dalit,0,,,
4483,https://odishatv.in/nation/dalit-womans-body-removed-from-funeral-pyre-before-being-cremated-in-up-mayawati-demands-probe-465265,"Dalit Woman's Body Removed From Funeral Pyre Before Being Cremated In UP, Mayawati Demands Probe",,IND,dalit,0,,,
4487,https://timesofindia.indiatimes.com/city/hyderabad/telangana-trs-and-congress-members-protest-against-murder-of-dalit-youth/articleshow/77186781.cms,Telangana: TRS and Congress members protest against murder of Dalit youth | Hyderabad News - Times of India,,IND,dalit,1,3,,
4492,https://idsn.org/study-dalits-and-adivasis-working-under-hazardous-conditions-in-indias-stone-industry/,Study: Dalits and Adivasis working under hazardous conditions in Indiaâ€™s stone industry - International Dalit Solidarity Network,,IND,dalit,0,,,
4494,https://keralakaumudi.com/en/news/news.php?id=349427,Rahul Gandhi flays assault on Dalit couple in Madhya Pradesh,,IND,dalit,1,3,,
4505,https://www.dialect.tech/california-regulators-have-sued-cisco-systems-saying-an-engineer-faced-discrimination-because-he-is-a-dalit-the-lowest-caste-in-the-indian-caste-system-tali-arbelassociated-press,"California regulators have sued Cisco Systems, saying an engineer faced discrimination because he is a Dalit, the lowest caste in the Indian caste system (Tali Arbel/Associated Press)",,none,dalit,0,,,
4521,https://www.newsclick.in/dalit-women-and-witches,Dalit Women and the â€œWitchesâ€ | NewsClick,,IND,dalit,0,,,
4545,https://www.freepressjournal.in/india/guna-dalit-couple-beating-case-govt-orders-magisterial-inquiry-investigation-report-to-be-out-in-30-days,"Guna Dalit couple beating case: Govt orders magisterial inquiry, investigation report to be out in 30 days",,IND,dalit,1,3,,
4549,https://timesofindia.indiatimes.com/city/amritsar/not-aware-of-dalit-atrocity-incident-tarn-taran-ssp/articleshow/77141083.cms,Not aware of Dalit atrocity incident: Tarn Taran SSP | Amritsar News - Times of India,,IND,dalit,0,,,
4551,https://timesofindia.indiatimes.com/city/kochi/finally-dalit-students-get-laptop/articleshow/77155664.cms,"Finally, dalit students get laptop | Kochi News - Times of India",,IND,dalit,0,,,
4553,https://www.americanbazaaronline.com/2020/07/01/cisco-sued-in-california-over-caste-based-discrimination-against-indian-american-dalit-employee-441643/,Cisco sued over caste discrimination against Indian American Dalit,,none,dalit,0,,,
4556,https://www.thehansindia.com/andhra-pradesh/cm-ys-jagans-silence-over-attack-on-dalit-judge-decried-says-cpi-state-secretary-k-ramakrishna-634548,CM YS Jagan's silence over attack on Dalit judge decried says CPI State secretary K Ramakrishna,,IND,dalit,1,1,,
4570,https://newsroof.website/2020/07/19/brutal-eviction-drive-shatters-hopes-of-dalit-sharecroppers/,Brutal eviction drive shatters hopes of Dalit sharecroppers - News Roof,,none,none,0,,,
4571,https://www.newindianexpress.com/nation/2020/jul/16/mp-congress-forms-panel-to-probe-guna-dalit-couple-beating-case-2170632.html,MP Congress forms panel to probe Guna Dalit couple beating case,,IND,dalit,1,3,,
4583,https://www.republicworld.com/india-news/city-news/dalit-youth-has-head-tonsured-beaten-up-by-policesi-arrested,"Amaravati: Dalit youth has head tonsured, beaten up by police;SI arrested - Republic World",,IND,dalit,0,,,
4592,https://rrbnews24.blogspot.com/2020/07/dalit-man-stripped-beaten-with-family.html,"Dalit Man Stripped, Beaten With Family Allegedly For Touching Bike: Cops",,IND,dalit,0,,,
4601,https://www.tribuneindia.com/news/nation/dalit-youth-has-head-tonsured-beaten-up-by-police-si-arrested-116004,"Dalit youth has head tonsured, beaten up by police; SI arrested",,none,none,0,,,
4622,https://www.outlookindia.com/videos/watch-mp-police-assault-dalit-couple-for-protest-over-anti-encroachment-drive/3552,Watch: MP Police Assault Dalit Couple For Protest Over Anti-encroachment Drive,,IND,dalit,1,3,,
4623,https://janataweekly.org/when-will-indias-educational-institutes-have-their-dalit-lives-matter-moment/,When Will Indiaâ€™s Educational Institutes Have Their â€˜Dalit Lives Matterâ€™ Moment?,,IND,dalit,0,,,
4637,https://www.thenewstuff.in/custodial-death-dalit-man-arrested-not-wearing-mask-died-under-police-custody,"Custodial death: A Dalit man, arrested for not wearing a mask, died under police custody!",,IND,dalit,1,1,,
4644,https://tfipost.com/2020/08/bengaluru-riots-congress-party-throws-its-own-dalit-mla-under-the-bus-and-media-goes-all-out-against-naveen/,"Bengaluru Riots: Congress Party throws its own Dalit MLA under the bus, and media goes all out against Naveen",,IND,dalit,1,3,,
4668,https://www.timesnownews.com/mirror-now/crime/article/jharkhand-2-dalits-thrashed-forced-to-lick-spit-fined-rs-60000-after-being-accused-of-killing-goats/631198,"Jharkhand: 2 Dalits thrashed, forced to lick spit & fined Rs 60,000 after being accused of killing goats",,IND,dalit,0,,,
4675,https://www.indiatvnews.com/news/india/odisha-40-dalit-families-face-social-boycott-galit-girl-plucks-flowers-from-upper-caste-man-s-farm-644672,Odisha: 40 Dalit families face social boycott after girl plucks flowers from upper-caste man's farm,,IND,dalit,1,2,,
4686,https://timesofindia.indiatimes.com/city/chennai/dalit-civic-chief-prevented-from-hoisting-tricolour-in-tn-again/articleshow/77600722.cms,"Dalit civic chief prevented from hoisting tricolour in Tamil Nadu, again | Chennai News - Times of India",,IND,dalit,0,,,
4697,http://myrepublica.nagariknetwork.com/news/98238/,Dalit lives matter,,none,dalit,0,,,
4707,https://www.deccanherald.com/national/north-and-central/congress-leaders-prevented-from-proceeding-to-slain-dalit-leader-s-village-875675.html,Congress leaders prevented from proceeding to slain Dalit leaderâ€™s village,,IND,dalit,0,,,
4711,https://www.firstpost.com/art-and-culture/indian-cinema-and-the-dalit-identity-in-pariyerum-perumal-love-is-the-only-meaningful-resistance-in-a-caste-society-8757111.html,"Indian cinema and the Dalit identity: In Pariyerum Perumal, love is the only meaningful resistance in a caste-society",,IND,dalit,0,,,
4714,https://www.nationalheraldindia.com/india/medical-negligence-claims-life-of-dalit-scholar-in-telangana-police-refuses-to-take-cognisance,Medical negligence claims life of Dalit scholar in Telangana; police refuses to take cognisance,,IND,dalit,0,,,
4715,https://swarajyamag.com/insta/fir-on-meeruts-shahzeb-rizvi-who-announced-rs-51-lakh-bounty-on-relative-of-karnataka-congress-dalit-mla,FIR On Meerutâ€™s Shahzeb Rizvi Who Announced Rs 51 Lakh Bounty On Relative Of Karnataka Congressâ€™ Dalit MLA,,IND,dalit,1,3,,
4723,https://www.altnews.in/a-video-from-rajasthan-where-a-young-man-was-tied-to-a-tree-shaved-and-fed-urine-shared-with-false-dalit-oppression-claim/,Video of youth forced to drink urine in Rajasthan viral with false 'Dalit oppression' claim - Alt News,,IND,dalit,0,,,
4725,https://www.opindia.com/2020/08/sanjay-singh-kapil-mishra-dalit-morcha-sc-ram-mandir-bhoomi-pujan/,Kapil Mishra asks Sanjay Singh if he was thrashed by Dalit Morcha of AAP,,IND,dalit,0,,,
4734,https://milaap.org/fundraisers/support-rajsekhar-maddila,A quantum leap for a dalit boy into Cambridge University - Raise Funds,,IND,dalit,0,,,
4743,https://www.newsclick.in/What-is-Similar-Between-India-and-Nepal-Dalit-Atrocities,What is Similar Between India and Nepal? Dalit Atrocities | NewsClick,,none,dalit,0,,,
4753,https://www.news18.com/news/india/dalit-panchayat-chief-in-tamil-nadu-village-invited-to-hoist-tricolour-on-i-day-later-turned-away-2797899.html,"Dalit Panchayat Chief Not Allowed to Hoist Tricolour at Govt School on I-Day, Alleges Caste Discrimination",,IND,dalit,0,,,
4755,https://www.firstpost.com/art-and-culture/indian-cinema-and-the-dalit-identity-chamm-spurs-viewers-to-think-rationally-about-emotional-complexities-of-exploitation-8704421.html,Indian cinema and the Dalit identity: Chamm spurs viewers to think rationally about emotional complexities of exploitation,,IND,dalit,0,,,
4762,https://timesofindia.indiatimes.com/india/ram-temple-bhumi-pujan-dalit-family-first-to-get-prasad-sent-by-cm-adityanath/articleshow/77393972.cms,Ram temple 'bhumi pujan': Dalit family first to get prasad sent by CM Adityanath,,IND,dalit,0,,,
4805,https://www.firstpost.com/art-and-culture/indian-cinema-and-the-dalit-identity-kaala-represents-resurrection-of-masses-in-world-of-cinematic-stories-8728371.html,Indian cinema and the Dalit identity: Kaala represents resurrection of masses in world of cinematic stories,,IND,dalit,0,,,
4806,https://timesofindia.indiatimes.com/city/bareilly/missing-dalit-girl-18-found-dead-body-partially-eaten-by-wild-animals/articleshow/77747537.cms,"UP: â€˜Missingâ€™ Dalit girl, 18, found dead, body partially eaten by wild animals | Bareilly News - Times of India",,IND,dalit,0,,,
4812,https://www.nationalheraldindia.com/india/dalit-boy-dies-in-police-custody-in-rae-bareli,Dalit boy dies in police custody in Rae Bareli,,IND,dalit,0,,,
4813,https://indianexpress.com/article/cities/chandigarh/haryana-linked-to-attendance-dalit-students-scholarships-on-hold-since-march-6575474/,"Haryana: Linked to attendance, Dalit studentsâ€™ scholarships on hold since March",,IND,dalit,0,,,
4834,http://businessworld.in/article/Chandrababu-Naidu-demands-Andhra-CM-to-break-silence-on-Dalit-atrocities-/30-08-2020-314720,Chandrababu Naidu demands Andhra CM to break silence on Dalit atrocities -ANI,,IND,dalit,1,3,,
4843,https://timesofindia.indiatimes.com/city/bareilly/up-dalit-girl-raped-and-murdered-was-1st-generation-learner-in-family/articleshow/77779454.cms,UP: Dalit girl raped and murdered was 1st-generation learner in family | Bareilly News - Times of India,,IND,dalit,0,,,
4846,https://www.newindianexpress.com/nation/2020/aug/06/dalit-family-is-first-to-receive-pratham-prasad-of-ram-temple-bhoomi-pujan-2180041.html,Dalit family is first to receive â€˜Pratham Prasadâ€™ of Ram temple Bhoomi Pujan,,IND,dalit,0,,,
4851,https://timesofindia.indiatimes.com/city/chandigarh/sfj-chief-accused-of-extorting-15000-from-dalit-man-from-punjab/articleshow/77717329.cms,"SFJ chief accused of extorting $15,000 from Dalit man from Punjab | Chandigarh News - Times of India",,IND,dalit,0,,,
4860,https://feminisminindia.com/2020/08/15/6-forgotten-dalit-bahujan-adivasi-women-freedom-fighters/,"6 Forgotten Dalit, Bahujan And Adivasi Women Who Fought For Indiaâ€™s Independence | Feminism In India",,IND,dalit,0,,,
4873,https://www.dalitcamera.com/university-of-hyderabad-teachers-association-issues-statement-in-support-of-hany-babu/,University of Hyderabad Teachers Association issues statement in support of Hany Babu Â· Dalit Camera,,IND,dalit,1,1,,
4878,https://www.news18.com/news/india/dalit-youth-dies-in-illegal-police-custody-in-up-kin-allege-police-torture-block-fatehpur-highway-2834833.html,"Dalit Youth Dies in 'Illegal' Police Custody in UP, Kin Allege Police Torture, Block Fatehpur Highway",,IND,dalit,1,3,,
4888,https://www.youthkiawaaz.com/2020/08/dalit-representation-in-bihar-politics-hindi-article/,Bihar Election 2020: Dalit Representation In Politics,,none,none,0,,,
4900,https://indianexpress.com/article/india/social-boycott-of-dalit-families-odisha-rights-panel-takes-cognizance-seeks-report-from-officials-6569912/,"Social boycott of Dalit families: Odisha Rights panel takes cognizance, seeks report from officials",,IND,dalit,1,2,,
4916,https://www.dalitcamera.com/a-natural-disaster-or-one-in-the-making-for-several-decades/,A natural disaster or one in the making for several decades? Â· Dalit Camera,,IND,dalit,0,,,
4921,https://english.onlinekhabar.com/history-of-dalit-movements-in-nepal.html,"History of Dalit movements in Nepal: Much has been achieved, but discrimination still exists",,none,dalit,0,,,
4930,https://www.india.com/viral/40-dalit-families-face-social-boycott-in-odishas-dhenkanal-after-girl-plucks-flowers-from-upper-caste-mans-farm-4121373/,40 Dalit Families Face Social Boycott in Odishaâ€™s Dhenkanal After Girl Plucks Flowers From Upper-Caste Manâ€™s Farm,,IND,dalit,1,2,,
4944,https://thefederal.com/states/south/tamil-nadu/dalit-panchayat-chief-in-tn-says-she-faces-casteist-slurs/,Dalit panchayat chief in TN says she faces casteist slurs,,IND,dalit,0,,,
4945,https://www.aninews.in/news/national/general-news/abvp-activists-detained-for-protesting-against-dalit-womans-rape-let-off20200827013206/,"ABVP activists detained for protesting against Dalit woman's rape, let off",,IND,dalit,1,3,,
4946,https://zeenews.india.com/uttar-pradesh/cm-yogi-adityanath-sends-ram-temple-bhumi-pujan-prasad-to-dalit-family-first-in-ayodhya-2301075.html,CM Yogi Adityanath sends Ram temple 'bhumi pujan' prasad to Dalit family first in Ayodhya,,IND,dalit,0,,,
4948,http://twocircles.net/2020aug04/438420.html,"â€œHis head was blooming like a lotus,â€ recalls mother of slain 9-year-old Dalit boy killed in Ramabai Nagar violence",,IND,dalit,1,3,,
4950,https://www.internationalbudget.org/2020/08/dalit-woman-sparks-hope-for-manual-scavengers-during-covid-19-pandemic/,Dalit woman sparks hope for manual scavengers during COVID-19 pandemic | International Budget Partnership,,IND,dalit,0,,,
4956,https://www.rediff.com/news/column/let-a-dalit-girl-break-the-coconut-at-ram-temple/20200803.htm,"Mr Modi, let a Dalit girl break the coconut at Ram temple",,IND,dalit,0,,,
4970,https://kractivist.org/the-struggle-against-dalit-oppression-in-india/,The Struggle Against Dalit Oppression in India - Kractivism,,IND,dalit,0,,,
4986,https://www.pscp.tv/JaiTDP/1zqKVeWrpXaxB,"Telugu Desam Party: ""Sri &NakkaAnandbabu addressing the media on the issues faced by the Dalit community under the YCP rule",,none,none,0,,,
4989,https://www.thenewsminute.com/article/death-andhra-dalit-man-detained-not-wearing-mask-cop-arrested-129936,Death of Andhra Dalit man detained for not wearing mask: Cop arrested,,IND,dalit,1,3,,
4993,https://www.theweek.in/news/india/2020/08/17/as-assembly-polls-near-dalit-politics-gains-steam-in-bihar.html,"As assembly polls near, dalit politics gains steam in Bihar",,IND,dalit,0,,,
5003,https://www.business-standard.com/article/politics/as-bihar-assembly-election-gets-nearer-dalit-politics-gathers-momentum-120082201025_1.html,"As Bihar Assembly election gets nearer, Dalit politics gathers momentum",,IND,dalit,0,,,
5016,https://www.newsclick.in/Dalit-Man-Saying-Kin-Murdered-Pradhan-UP-Allege-Murder-Upper-Caste-Men,â€˜Could not Stand Dalit Man Saying Noâ€™: Kin of Murdered Pradhan in UP Allege Murder by Upper-Caste Men | NewsClick,,IND,dalit,1,3,,
5019,https://www.arre.co.in/social-commentary/how-dalit-woman-amrutham-amma-reclaimed-her-right-to-hoist-the-tricolour/,How this Dalit Woman Reclaimed Her Right to Hoist the Tricolour,,IND,dalit,0,,,
5042,https://www.dalitcamera.com/assam-on-the-edge-of-disaster/,Assam: On the edge of disaster Â· Dalit Camera,,IND,dalit,0,,,
5046,https://www.thehindu.com/news/cities/Thiruvananthapuram/dalit-students-seek-extension-of-say-registration/article32436646.ece,Dalit students seek extension of SAY registration,,IND,dalit,0,,,
5061,https://jemverse.wordpress.com/2020/08/02/dalit-week-i-sunday/,Dalit week I (Sunday),,none,none,0,,,
5063,https://www.youthkiawaaz.com/2020/08/dalit-minor-girl-raped-and-strangled-in-ups-lakhimpur-kheri-district-over-open-defecation/,"Dalit Minor Girl Raped, Killed In UP, Lakhimpur Kheri",,IND,dalit,0,,,
5072,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=738064,Udupi: Foundation stone laid for building Dalit autorickshaw driver Babanna's house,,IND,dalit,0,,,
5081,https://www.sangbadpratidin.in/india/dalit-panchayat-chief-not-allowed-to-hoist-tricolour-at-govt-school-on-i-day-alleges-caste-discrimination/,"Dalit Panchayat Chief Not Allowed to Hoist Tricolour at Govt School on I-Day, Alleges Caste Discrimination",,none,none,0,,,
5083,https://www.newindianexpress.com/states/andhra-pradesh/2020/aug/30/nutan-naidus-wife-among-seven-arrested-in-dalit-tonsuring-case-2190099.html,Nutan Naiduâ€™s wife among sevenÂ arrested in Dalit tonsuring case,,IND,dalit,0,,,
5091,https://jemverse.wordpress.com/2020/08/06/dalit-week-v-thursday/,Dalit week V (Thursday),,none,none,0,,,
5093,https://www.newindianexpress.com/states/andhra-pradesh/2020/aug/27/tdp-supremo-chandrababu-naidu-seeks-probe-into-dalit-suicide-2188816.html,TDP supremo Chandrababu Naidu seeks probe into Dalit suicide,,IND,dalit,0,,,
5095,https://jemverse.wordpress.com/2020/08/05/dalit-week-iv-wednesday/,Dalit week IV (Wednesday),,none,none,0,,,
5097,https://www.womenforpolitics.com/post/minister-of-school-education-and-a-proud-dalit-woman-politician-interview-with-varsha-gaikwad,Minister of School Education and a Proud Dalit Woman Politician: Interview with Varsha Gaikwad,,IND,dalit,0,,,
5100,https://magazine.outlookindia.com/story/media-diary-why-are-there-no-dalits-in-indias-newsrooms/303565,Media Diary: Why Are There No Dalits In India's Newsrooms? | Outlook India Magazine,,IND,dalit,0,,,
5117,https://www.newindianexpress.com/states/karnataka/2020/aug/29/dalit-man-murdered-in-vijayapura-village-2189826.html,Dalit man murdered in Vijayapura village,,IND,dalit,0,,,
5145,https://countercurrents.org/2020/08/criminalization-of-dalit-thought-and-action/,Criminalization of Dalit Thought and Action | Countercurrents,,IND,dalit,0,,,
5154,https://english.newstracklive.com/news/murder-of-dalit-girl-student-lakhimpur-khiri-rape-up-hindi-news-sc103-nu612-ta612-ta277-1115452-1.html,"Body of Dalit girl found near lake, police fear murder after rape",,IND,dalit,0,,,
5160,https://www.mid-day.com/articles/ram-mandir-in-ayodhya-dalit-family-1st-to-receive-ayodhya-prasad/22922236,Ram Mandir in Ayodhya: Dalit family 1st to receive Ayodhya prasad,,none,none,0,,,
5171,https://timesofindia.indiatimes.com/city/vijayawada/chirala-si-arrested-for-dalit-youths-death/articleshow/77307657.cms,Chirala SI arrested for Dalit youthâ€™s death | Vijayawada News - Times of India,,IND,dalit,0,,,
5182,https://www.newindianexpress.com/states/telangana/2020/aug/03/dalit-sarpanch-in-telanganas-khammam-district-struggles-to-get-a-vaikunta-dhamam-built-2178365.html,Dalit sarpanch in Telangana's Khammam districtÂ struggles to get a Vaikunta Dhamam built,,IND,dalit,0,,,
5188,https://www.thehindu.com/news/national/telangana/opposition-spreading-misinformation-on-dalit-killings-trs/article32248779.ece,Opposition spreading misinformation on Dalit killings: TRS,,IND,dalit,0,,,
5203,https://www.youthkiawaaz.com/2020/08/book-excerpt-what-does-dating-mean-for-a-dalit-woman-in-india-today/,"Christina Dhanrajâ€™s â€˜Swipe me Left, Iâ€™m Dalitâ€™ From â€˜Love is Not a Wordâ€™",,IND,dalit,0,,,
5212,https://ommcomnews.com/india-news/dalit-family-1st-to-receive-ayodhya-prasad,Dalit Family 1st To Receive Ayodhya Prasad | Nation,,IND,dalit,0,,,
5220,https://www.newindianexpress.com/states/andhra-pradesh/2020/aug/29/20-year-old-dalit-youth-tonsured-in-andhra-2189691.html,20-year-old Dalit youth â€˜tonsuredâ€™ in Andhra,,IND,dalit,0,,,
5222,https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-violence-an-atrocity-on-dalit-says-bjp-legislator/articleshow/77578537.cms,"Aravind Limbavali: Bengaluru violence an atrocity on Dalit, says BJP legislator Aravind Limbavali | Bengaluru News - Times of India",,IND,dalit,0,,,
5236,https://www.tribuneindia.com/news/nation/dalit-widow-man-in-up-shamed-for-having-a-relationship-3-arrested-133703,"Dalit widow, man in UP shamed for having a relationship; 3 arrested",,IND,dalit,0,,,
5242,https://timesofindia.indiatimes.com/city/raipur/chhattisgarh-dme-at-large-after-dalit-woman-files-rape-case/articleshow/77778391.cms,Chhattisgarh DME at large after dalit woman files rape case | Raipur News - Times of India,,IND,dalit,0,,,
5244,https://www.ndtv.com/india-news/wealthy-dalit-businessmen-share-their-journey-567294,Wealthy Dalit businessmen share their journey,,IND,dalit,0,,,
5253,https://www.orissapost.com/video-of-andhra-police-inspector-kicking-dalit-man-goes-viral-leads-to-his-suspension/,Video of Andhra police inspector kicking Dalit man goes viral: Leads to his suspension - OrissaPOST,,IND,dalit,0,,,
5264,https://timesofindia.indiatimes.com/city/agra/dalit-couple-publicly-shamed-in-up-over-affair-heads-tonsured-faces-blackened/articleshow/77826619.cms,"Dalit couple publicly shamed in UP over affair, heads tonsured, faces blackened | Agra News - Times of India",,IND,dalit,0,,,
5265,https://odishatv.in/nation/up-horror-13-year-old-dalit-girl-raped-and-brutally-killed-in-lakhimpur-kheri-469727,UP Horror: 13-Year-Old Dalit Girl Raped And Brutally Killed In Lakhimpur Kheri | Odisha TV,,IND,dalit,0,,,
5267,https://timesofindia.indiatimes.com/city/chandigarh/multi-crore-dalit-scholarship-scam-cabinet-minister-sadhu-singh-dharamsot-faces-political-heat/articleshow/77803861.cms,Multi-crore Dalit scholarship scam: Punjab cabinet minister Sadhu Singh Dharamsot faces political heat | Chandigarh News - Times of India,,IND,dalit,0,,,
5276,https://kractivist.org/remembering-annabhau-sathe-the-dalit-writer-who-dealt-a-blow-to-class-and-caste-slavery/,"Remembering Annabhau Sathe, The Dalit Writer Who Dealt A Blow To Class and Caste Slavery - Kractivism",,IND,dalit,0,,,
5282,https://www.timesnownews.com/videos/mirror-now/society/odisha-dalit-teenage-girl-caught-plucking-flower-later-kin-get-deprived-of-essentials/71834,"Odisha: Dalit teenage girl caught plucking flower, later kin get deprived of essentials",,IND,dalit,0,,,
5286,https://www.thenewleam.com/2020/08/40-dalit-families-face-social-boycott-and-indignity-in-odisha-over-flower-plucking/,40 Dalit Families Face Social Boycott and Indignity in Odisha Over Flower Plucking,,IND,dalit,1,2,,
5301,https://www.hindustantimes.com/mumbai-news/state-minister-nitin-raut-detained-in-up-on-route-to-meet-family-of-slain-dalit-sarpanch/story-i4ez3GZ6KXYDDtjkY5uFYM.html,State minister Nitin Raut detained in UP on route to meet family of slain Dalit sarpanch,,IND,dalit,0,,,
5324,https://timesofindia.indiatimes.com/city/visakhapatnam/dalit-youth-tonsured-in-vizag-seven-arrested/articleshow/77830401.cms,"Dalit youth tonsured in Vizag, seven arrested | Visakhapatnam News - Times of India",,IND,dalit,0,,,
5339,https://www.pscp.tv/socialmediamatters/1ynJOqNZQgXKR,"Social Media Matters: ""Dalit Lives Matter with Rachelle Bharathi Chandran""",,none,dalit,0,,,
5378,https://www.indiatoday.in/india/story/tsundur-massacre-case-andhra-pradesh-high-court-dalit-killings-190070-2014-04-23,Andhra HC strikes down all sentences in Dalit massacre,,IND,dalit,0,,,
5384,http://www.thehawk.in/states/uttar-pradesh/dalit-boy-dies-in-police-custody-in-rae-bareli-170738,Dalit boy dies in police custody in Rae Bareli,,IND,dalit,1,1,,
5388,https://newsroof.website/2020/08/25/dalit-students-seek-extension-of-say-registration/,Dalit students seek extension of SAY registration - News Roof,,none,none,0,,,
5420,https://www.socialnews.xyz/2020/08/23/khalistani-extremist-pannun-accused-of-extorting-15000-from-dalit-youth/,"Khalistani extremist Pannun accused of extorting $15,000 from Dalit youth - Social News XYZ",,IND,dalit,0,,,
5424,https://munsifdaily.in/khalistani-extremist-pannun-accused-of-extorting-15000-from-dalit-youth/,"Khalistani extremist Pannun accused of extorting $15,000 from Dalit youth â€“ The Munsif Daily",,none,none,0,,,
5453,https://india.timesofnews.com/city/hyderabad/death-of-andhra-dalit-man-detained-for-not-wearing-mask-cop-arrested.html,Death of Andhra Dalit man detained for not wearing mask: Cop arrested,,IND,dalit,1,3,,
5457,https://www.realindia.exposed/2020/08/they-killed-him-as-they-couldnt-stand.html,â€˜They killed him as they couldnâ€™t stand a Dalit man saying noâ€™ - The Indian Express,,IND,dalit,0,,,
5459,https://thefinancialdaily.com/dalit-representation-in-sa-must-for-socio-economic-uplift/,Dalit representation in SA must for socio-economic uplift | The Financial Daily,,IND,dalit,0,,,
5466,https://www.thehindu.com/news/cities/Visakhapatnam/minister-tdp-trying-to-politicise-tonsuring-of-dalit-youth-incident/article32491190.ece,Minister: TDP trying to politicise tonsuring of Dalit youth incident,,IND,dalit,0,,,
5470,https://www.realindia.exposed/2020/08/indian-cinema-and-dalit-identity-kaala.html,Indian cinema and the Dalit identity: Kaala represents resurrection of masses in world of cinematic stories - Firstpost,,IND,dalit,0,,,
5472,https://www.timesnownews.com/bengaluru/article/bengaluru-violence-karnataka-congress-chief-thanks-god-that-dalit-party-mla-akhanda-srinivas-murthy-is-alive/637649,Bengaluru violence: Karnataka Congress chief â€˜thanks Godâ€™ that Dalit party MLA Akhanda Srinivas Murthy is alive,,IND,dalit,1,3,,
5492,https://timesofindia.indiatimes.com/city/agra/kin-of-dalit-girl-who-died-of-hunger-and-sickness-get-ration-card/articleshow/77747910.cms,Kin of Dalit girl who died of hunger and sickness get ration card | Agra News - Times of India,,IND,dalit,1,1,,
5504,https://threadreaderapp.com/thread/1300308241247735808.html,"Thread by &KanganaTeam: Dear friends, I see a lot of people tag me in all the news of atrocities inflicted on Dalits and many over smart people who know India onlyâ€¦",,none,none,0,,,
5507,http://newzzic.com/india/17-yr-old-dalit-girl-on-way-to-fill-out-form-for-scholarship-raped-murdered-in-ups-lakhimpur-kheri-2nd-case-in-10-days/,"17-yr-old Dalit Girl on Way to Fill Out Form for Scholarship Raped, Murdered in UP's Lakhimpur Kheri, 2nd Case in 10 Days",,IND,dalit,0,,,
5512,https://www.realindia.exposed/2020/08/the-struggle-against-dalit-oppression_6.html,The Struggle Against Dalit Oppression in India - Jacobin magazine,,IND,dalit,0,,,
5521,https://www.realindia.exposed/2020/08/who-is-mahatma-ayyankali-dalit-leader.html,Who is Mahatma Ayyankali: The Dalit leader whom PM Modi praised today - Oneindia,,IND,dalit,0,,,
5535,https://www.realindia.exposed/2020/08/dalit-returnees-from-india-face-double_19.html,Dalit returnees from India face double discrimination at home even after recovering from coronavirus infection - Inter Press Service,,IND,dalit,0,,,
5540,https://www.realindia.exposed/2020/08/what-is-similar-between-india-and-nepal_26.html,What is Similar Between India and Nepal? Dalit Atrocities - NewsClick,,IND,dalit,0,,,
5544,https://www.hindustantimes.com/india-news/another-dalit-woman-gang-raped-dies-in-uttar-pradesh-s-balrampur/story-FtusJgBsVM54oKr2u4YMoL.html,Dalit woman gang-raped in Uttar Pradeshâ€™s Balrampur dies; two arrested,,IND,dalit,0,,,
