ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
440,https://www.socialistsanddemocrats.eu/newsroom/sds0back0bulgarians0call0government0stop0violence0and0call0fair0elections,S&Ds back Bulgarians’ call on government to stop the violence and call fair elections | Socialists & Democrats,,BUL,bulgarian,1,3,0,0
442,https://www.youtube.com/watch?v=KXbByxV_X3U,Thousands of Bulgarians demand PM's resignation at massive rally in Sofia,,BUL,bulgarian,1,3,0,0
445,https://www.rferl.org/a/bulgarians0gather0for064th0day0of0anti0government0protests0demand0resignations/30832766.html,"Bulgarians Gather For 64th Day Of Anti0Government Protests, Demand Resignations",,BUL,bulgarian,1,3,0,0
446,https://www.europeana.eu/en/blog/bulgarians0heroes0the0first0gymnastics0societies0in0bulgaria,"Bulgarians, heroes! The first gymnastics societies in Bulgaria",,BUL,bulgarian,0,0,0,0
447,https://bnr.bg/en/post/101337104/bulgarians0placed0under0quarantine0in0belgium0due0to0system0error,Bulgarians placed under quarantine in Belgium due to system error,,none,bulgarian,0,0,0,0
448,https://www.youtube.com/watch?v=ZMT5ReFVLWA,<U+F4A3>C4SQUAD On Tour <U+F4A3> <U+041F><U+043E><U+0434><U+0430><U+0440><U+044F><U+0432><U+0430><U+043C><U+0435> <U+0442><U+0435><U+043D><U+0438><U+0441><U+043A><U+0438> <U+043D><U+0430> LUCIANO <U+0438> <U+043D><U+0430> BONEZ MC / <U+F1E7><U+F1EC> ORIGINAL BULGARIANS <U+F1E7><U+F1EC> [<U+0421><U+0435><U+0437><U+043E><U+043D> 1],,none,bulgarian,0,0,0,0
450,https://bnr.bg/en/post/101336763/president0and0pm0congratulate0bulgarians0on0national0unification0day,President Radev and PM Borissov congratulate Bulgarians on Unification Day,,BUL,bulgarian,0,0,0,0
453,https://bnr.bg/en/post/101347501/bulgarians0trust0in0eu0goes0up0in0government0down0eurofound0survey,"Bulgarians’ trust in EU goes up, in government 0 down: Eurofound survey",,BUL,bulgarian,0,0,0,0
454,https://cde.news/borissov0to0face0new0pressure0from0bulgarians/,Borissov to face new pressure from Bulgarians,,BUL,bulgarian,1,3,0,0
456,http://redpilledreality.com/bulgarians0are0revolting0against0the0corrupt0elites0who0have0looted0that0country/,Bulgarians Are Revolting Against The Corrupt Elites Who Have Looted That Country 0 Redpilled Reality,,BUL,bulgarian,1,3,0,0
458,https://yespunjab.com/30bulgarians0among050nabbed0in0atm0card0skimming0scam/,3 Bulgarians among 5 nabbed in ATM card skimming scam,,none,none,0,0,0,0
459,https://www.cambridge.org/core/books/holocaust0in0greece/bulgarians0were0the0worst0reconsidering0the0holocaust0in0salonika0within0a0regional0history0of0mass0violence/C5EA84C6B79DD4BAF82929D958302409,“The Bulgarians Were the Worst!” Reconsidering the Holocaust in Salonika within a Regional History of Mass Violence (Chapter 2),,none,bulgarian,0,0,0,0
470,https://www.youtube.com/watch?v=N_mpvlz3yQo,1v1 Migration | Bulgarians vs Turks,,none,none,0,0,0,0
473,https://www.youtube.com/watch?v=41QszkTJN9g,Six Dead Bulgarians   Dont touch this,,none,bulgarian,0,0,0,0
474,http://macedonia.kroraina.com/bugarash/bginus/mbinus.html,Macedonian Bulgarians in the United States,,none,bulgarian,0,0,0,0
